"gosterge","tarih","deger","gercek"
"M2",2018-06-01,1807860689,TRUE
"M2",2018-07-01,1870996641,TRUE
"M2",2018-08-01,2099272197,TRUE
"M2",2018-09-01,2020764883,TRUE
"M2",2018-10-01,1956073358,TRUE
"M2",2018-11-01,1899242192,TRUE
"M2",2018-12-01,1938998976,TRUE
"M2",2019-01-01,1950687708,TRUE
"M2",2019-02-01,1984646947,TRUE
"M2",2019-03-01,2090276096,TRUE
"M2",2019-04-01,2151020045,TRUE
"M2",2019-05-01,2165907128,TRUE
"M2",2019-06-01,2159862130,TRUE
"M2",2019-07-01,2152836961,TRUE
"M2",2019-08-01,2254518412,TRUE
"M2",2019-09-01,2259287516,TRUE
"M2",2019-10-01,2313425349,TRUE
"M2",2019-11-01,2343648606,TRUE
"M2",2019-12-01,2445447858,TRUE
"M2",2020-01-01,2469235642,TRUE
"M2",2020-02-01,2556911596,TRUE
"M2",2020-03-01,2681493623,TRUE
"M2",2020-04-01,2910666523,TRUE
"M2",2020-05-01,2918865211,TRUE
"M2",2020-06-01,3001226936,TRUE
"M2",2020-07-01,3141593256,TRUE
"M2",2020-08-01,3196795800,TRUE
"M2",2020-09-01,3273110992,TRUE
"M2",2020-10-01,3414449433,TRUE
"M2",2020-11-01,3314555345,TRUE
"M2",2020-12-01,3326512024,TRUE
"M2",2021-01-01,3306057972,TRUE
"M2",2021-02-01,3326645026,TRUE
"M2",2021-03-01,3519147499,TRUE
"M2",2021-04-01,3574864016,TRUE
"M2",2021-05-01,3676730667,TRUE
"M2",2021-06-01,3763771681,TRUE
"M2",2021-07-01,3804781569,TRUE
"M2",2021-08-01,3815142498,TRUE
"M2",2021-09-01,3993750060,TRUE
"M2",2021-10-01,4239266828,TRUE
"M2",2021-11-01,5021717951,TRUE
"M2",2021-12-01,5108132702,TRUE
"M2",2022-01-01,5140228239,TRUE
"M2",2022-02-01,5308036475,TRUE
"M2",2022-03-01,5699858632,TRUE
"M2",2022-04-01,5895872508,TRUE
"M2",2022-05-01,6277459612,TRUE
"M2",2022-06-01,6428508832,TRUE
"M2",2022-07-01,6958505889,TRUE
"M2",2022-08-01,7231185430,TRUE
"M2",2022-09-01,7475494815,TRUE
"M2",2022-10-01,7735052757,TRUE
"M2",2022-11-01,7871318084,TRUE
"M2",2022-12-01,8209273693,TRUE
"M2",2023-01-01,8427505053,TRUE
"M2",2023-02-01,8650527989,TRUE
"M2",2023-03-01,9073195173,TRUE
"M2",2023-04-01,9537845081,TRUE
"M2",2023-05-01,9508104415,TRUE
"M2",2023-06-01,10874575044,TRUE
"M2",2023-07-01,11510220409,TRUE
"M2",2023-08-01,11947306760,TRUE
"M2",2023-09-01,12374659285,TRUE
"M2",2023-10-01,12789135293,TRUE
"M2",2023-11-01,13049971609,TRUE
"M2",2023-12-01,13665141252,TRUE
"M2",2024-01-01,13697119812,TRUE
"M2",2024-02-01,14020214021,TRUE
"M2",2024-03-01,14348468781,TRUE
"M2",2024-04-01,14523330249,TRUE
"M2",2024-05-01,14837921368,TRUE
"M2",2024-06-01,15319202915,TRUE
"M2",2024-07-01,15726267311,TRUE
"M2",2024-08-01,16206558025,TRUE
"M2",2024-09-01,16452308928,TRUE
"M2",2024-10-01,16767749092,TRUE
"M2",2024-11-01,16915022358,TRUE
"M2",2024-12-01,17527677986,TRUE
"M2",2025-01-01,17636192186,TRUE
"M2",2025-02-01,18321342785,TRUE
"M2",2025-03-01,19821138846,TRUE
"M2",2025-04-01,20106009573,TRUE
"M2",2025-05-01,20624031860,TRUE
"M2",2025-06-01,21222731191,TRUE
"M2",2025-07-01,21830111045,TRUE
"M2",2025-08-01,22188709107,TRUE
"M2",2025-09-01,22860968238,TRUE
"M2",2025-10-01,23313861922,TRUE
"M2",2025-11-01,23618924923,TRUE
"M2",2025-12-01,24729036670,TRUE
"M2",2026-01-01,25273094090,TRUE
"M2",2026-02-01,25686545565,TRUE
"M2",2026-03-01,25729187059,TRUE
"M2",2026-04-01,26518751183,TRUE
"M2",2026-05-01,27293420191,TRUE
"M2",2026-06-01,27375153253,TRUE
"M2",2026-07-01,28148817213,TRUE
"REEL_KESIM_GUVEN",2007-01-01,115.5,TRUE
"REEL_KESIM_GUVEN",2007-02-01,113.9,TRUE
"REEL_KESIM_GUVEN",2007-03-01,115.5,TRUE
"REEL_KESIM_GUVEN",2007-04-01,121,TRUE
"REEL_KESIM_GUVEN",2007-05-01,111.8,TRUE
"REEL_KESIM_GUVEN",2007-06-01,112.9,TRUE
"REEL_KESIM_GUVEN",2007-07-01,113.9,TRUE
"REEL_KESIM_GUVEN",2007-08-01,114.2,TRUE
"REEL_KESIM_GUVEN",2007-09-01,109.5,TRUE
"REEL_KESIM_GUVEN",2007-10-01,103.9,TRUE
"REEL_KESIM_GUVEN",2007-11-01,103.7,TRUE
"REEL_KESIM_GUVEN",2007-12-01,103.4,TRUE
"REEL_KESIM_GUVEN",2008-01-01,106.7,TRUE
"REEL_KESIM_GUVEN",2008-02-01,106.3,TRUE
"REEL_KESIM_GUVEN",2008-03-01,106.1,TRUE
"REEL_KESIM_GUVEN",2008-04-01,105.1,TRUE
"REEL_KESIM_GUVEN",2008-05-01,104.4,TRUE
"REEL_KESIM_GUVEN",2008-06-01,101.4,TRUE
"REEL_KESIM_GUVEN",2008-07-01,97.9,TRUE
"REEL_KESIM_GUVEN",2008-08-01,97.3,TRUE
"REEL_KESIM_GUVEN",2008-09-01,88.4,TRUE
"REEL_KESIM_GUVEN",2008-10-01,69.6,TRUE
"REEL_KESIM_GUVEN",2008-11-01,54,TRUE
"REEL_KESIM_GUVEN",2008-12-01,52.6,TRUE
"REEL_KESIM_GUVEN",2009-01-01,60.1,TRUE
"REEL_KESIM_GUVEN",2009-02-01,65.2,TRUE
"REEL_KESIM_GUVEN",2009-03-01,69.9,TRUE
"REEL_KESIM_GUVEN",2009-04-01,86.7,TRUE
"REEL_KESIM_GUVEN",2009-05-01,99,TRUE
"REEL_KESIM_GUVEN",2009-06-01,100,TRUE
"REEL_KESIM_GUVEN",2009-07-01,100.4,TRUE
"REEL_KESIM_GUVEN",2009-08-01,98.4,TRUE
"REEL_KESIM_GUVEN",2009-09-01,96,TRUE
"REEL_KESIM_GUVEN",2009-10-01,91.1,TRUE
"REEL_KESIM_GUVEN",2009-11-01,90.7,TRUE
"REEL_KESIM_GUVEN",2009-12-01,90.1,TRUE
"REEL_KESIM_GUVEN",2010-01-01,102.3,TRUE
"REEL_KESIM_GUVEN",2010-02-01,103.5,TRUE
"REEL_KESIM_GUVEN",2010-03-01,110.4,TRUE
"REEL_KESIM_GUVEN",2010-04-01,119.2,TRUE
"REEL_KESIM_GUVEN",2010-05-01,114,TRUE
"REEL_KESIM_GUVEN",2010-06-01,111.1,TRUE
"REEL_KESIM_GUVEN",2010-07-01,109.9,TRUE
"REEL_KESIM_GUVEN",2010-08-01,109.1,TRUE
"REEL_KESIM_GUVEN",2010-09-01,109.4,TRUE
"REEL_KESIM_GUVEN",2010-10-01,105.4,TRUE
"REEL_KESIM_GUVEN",2010-11-01,106.8,TRUE
"REEL_KESIM_GUVEN",2010-12-01,106.5,TRUE
"REEL_KESIM_GUVEN",2011-01-01,113,TRUE
"REEL_KESIM_GUVEN",2011-02-01,111.2,TRUE
"REEL_KESIM_GUVEN",2011-03-01,114.5,TRUE
"REEL_KESIM_GUVEN",2011-04-01,117,TRUE
"REEL_KESIM_GUVEN",2011-05-01,117.9,TRUE
"REEL_KESIM_GUVEN",2011-06-01,115.3,TRUE
"REEL_KESIM_GUVEN",2011-07-01,112.6,TRUE
"REEL_KESIM_GUVEN",2011-08-01,109.3,TRUE
"REEL_KESIM_GUVEN",2011-09-01,111.6,TRUE
"REEL_KESIM_GUVEN",2011-10-01,101.6,TRUE
"REEL_KESIM_GUVEN",2011-11-01,102.4,TRUE
"REEL_KESIM_GUVEN",2011-12-01,99.3,TRUE
"REEL_KESIM_GUVEN",2012-01-01,102,TRUE
"REEL_KESIM_GUVEN",2012-02-01,108.7,TRUE
"REEL_KESIM_GUVEN",2012-03-01,112.6,TRUE
"REEL_KESIM_GUVEN",2012-04-01,115.4,TRUE
"REEL_KESIM_GUVEN",2012-05-01,114.3,TRUE
"REEL_KESIM_GUVEN",2012-06-01,108.1,TRUE
"REEL_KESIM_GUVEN",2012-07-01,109.1,TRUE
"REEL_KESIM_GUVEN",2012-08-01,105.7,TRUE
"REEL_KESIM_GUVEN",2012-09-01,103,TRUE
"REEL_KESIM_GUVEN",2012-10-01,100.8,TRUE
"REEL_KESIM_GUVEN",2012-11-01,101.9,TRUE
"REEL_KESIM_GUVEN",2012-12-01,97.6,TRUE
"REEL_KESIM_GUVEN",2013-01-01,101.9,TRUE
"REEL_KESIM_GUVEN",2013-02-01,105.9,TRUE
"REEL_KESIM_GUVEN",2013-03-01,111.9,TRUE
"REEL_KESIM_GUVEN",2013-04-01,111.5,TRUE
"REEL_KESIM_GUVEN",2013-05-01,114.3,TRUE
"REEL_KESIM_GUVEN",2013-06-01,114.2,TRUE
"REEL_KESIM_GUVEN",2013-07-01,109,TRUE
"REEL_KESIM_GUVEN",2013-08-01,106.8,TRUE
"REEL_KESIM_GUVEN",2013-09-01,104.7,TRUE
"REEL_KESIM_GUVEN",2013-10-01,103.9,TRUE
"REEL_KESIM_GUVEN",2013-11-01,98.7,TRUE
"REEL_KESIM_GUVEN",2013-12-01,96.7,TRUE
"REEL_KESIM_GUVEN",2014-01-01,95.8,TRUE
"REEL_KESIM_GUVEN",2014-02-01,99.2,TRUE
"REEL_KESIM_GUVEN",2014-03-01,106.4,TRUE
"REEL_KESIM_GUVEN",2014-04-01,110.6,TRUE
"REEL_KESIM_GUVEN",2014-05-01,113.5,TRUE
"REEL_KESIM_GUVEN",2014-06-01,110.4,TRUE
"REEL_KESIM_GUVEN",2014-07-01,107.3,TRUE
"REEL_KESIM_GUVEN",2014-08-01,103.9,TRUE
"REEL_KESIM_GUVEN",2014-09-01,104.5,TRUE
"REEL_KESIM_GUVEN",2014-10-01,105.3,TRUE
"REEL_KESIM_GUVEN",2014-11-01,99.2,TRUE
"REEL_KESIM_GUVEN",2014-12-01,98.5,TRUE
"REEL_KESIM_GUVEN",2015-01-01,101.7,TRUE
"REEL_KESIM_GUVEN",2015-02-01,103.7,TRUE
"REEL_KESIM_GUVEN",2015-03-01,103,TRUE
"REEL_KESIM_GUVEN",2015-04-01,109.7,TRUE
"REEL_KESIM_GUVEN",2015-05-01,111.3,TRUE
"REEL_KESIM_GUVEN",2015-06-01,105.6,TRUE
"REEL_KESIM_GUVEN",2015-07-01,104.8,TRUE
"REEL_KESIM_GUVEN",2015-08-01,102.9,TRUE
"REEL_KESIM_GUVEN",2015-09-01,98.2,TRUE
"REEL_KESIM_GUVEN",2015-10-01,97.7,TRUE
"REEL_KESIM_GUVEN",2015-11-01,102.6,TRUE
"REEL_KESIM_GUVEN",2015-12-01,100.4,TRUE
"REEL_KESIM_GUVEN",2016-01-01,103.2,TRUE
"REEL_KESIM_GUVEN",2016-02-01,104.6,TRUE
"REEL_KESIM_GUVEN",2016-03-01,107.2,TRUE
"REEL_KESIM_GUVEN",2016-04-01,110.5,TRUE
"REEL_KESIM_GUVEN",2016-05-01,110.2,TRUE
"REEL_KESIM_GUVEN",2016-06-01,107.7,TRUE
"REEL_KESIM_GUVEN",2016-07-01,108,TRUE
"REEL_KESIM_GUVEN",2016-08-01,102.2,TRUE
"REEL_KESIM_GUVEN",2016-09-01,106.1,TRUE
"REEL_KESIM_GUVEN",2016-10-01,101,TRUE
"REEL_KESIM_GUVEN",2016-11-01,103.5,TRUE
"REEL_KESIM_GUVEN",2016-12-01,97.6,TRUE
"REEL_KESIM_GUVEN",2017-01-01,97.1,TRUE
"REEL_KESIM_GUVEN",2017-02-01,105.9,TRUE
"REEL_KESIM_GUVEN",2017-03-01,108.9,TRUE
"REEL_KESIM_GUVEN",2017-04-01,111.2,TRUE
"REEL_KESIM_GUVEN",2017-05-01,109.2,TRUE
"REEL_KESIM_GUVEN",2017-06-01,112.4,TRUE
"REEL_KESIM_GUVEN",2017-07-01,109.5,TRUE
"REEL_KESIM_GUVEN",2017-08-01,110.7,TRUE
"REEL_KESIM_GUVEN",2017-09-01,111.6,TRUE
"REEL_KESIM_GUVEN",2017-10-01,109.5,TRUE
"REEL_KESIM_GUVEN",2017-11-01,106.3,TRUE
"REEL_KESIM_GUVEN",2017-12-01,103.3,TRUE
"REEL_KESIM_GUVEN",2018-01-01,108.3,TRUE
"REEL_KESIM_GUVEN",2018-02-01,110.8,TRUE
"REEL_KESIM_GUVEN",2018-03-01,111.9,TRUE
"REEL_KESIM_GUVEN",2018-04-01,111.2,TRUE
"REEL_KESIM_GUVEN",2018-05-01,109.9,TRUE
"REEL_KESIM_GUVEN",2018-06-01,104.6,TRUE
"REEL_KESIM_GUVEN",2018-07-01,102.7,TRUE
"REEL_KESIM_GUVEN",2018-08-01,96.4,TRUE
"REEL_KESIM_GUVEN",2018-09-01,89.6,TRUE
"REEL_KESIM_GUVEN",2018-10-01,87.6,TRUE
"REEL_KESIM_GUVEN",2018-11-01,92.8,TRUE
"REEL_KESIM_GUVEN",2018-12-01,91.5,TRUE
"REEL_KESIM_GUVEN",2019-01-01,93,TRUE
"REEL_KESIM_GUVEN",2019-02-01,97.2,TRUE
"REEL_KESIM_GUVEN",2019-03-01,102.1,TRUE
"REEL_KESIM_GUVEN",2019-04-01,105.5,TRUE
"REEL_KESIM_GUVEN",2019-05-01,98.9,TRUE
"REEL_KESIM_GUVEN",2019-06-01,102.5,TRUE
"REEL_KESIM_GUVEN",2019-07-01,98.3,TRUE
"REEL_KESIM_GUVEN",2019-08-01,102.5,TRUE
"REEL_KESIM_GUVEN",2019-09-01,98.8,TRUE
"REEL_KESIM_GUVEN",2019-10-01,100.9,TRUE
"REEL_KESIM_GUVEN",2019-11-01,102,TRUE
"REEL_KESIM_GUVEN",2019-12-01,103.6,TRUE
"REEL_KESIM_GUVEN",2020-01-01,104.1,TRUE
"REEL_KESIM_GUVEN",2020-02-01,106.9,TRUE
"REEL_KESIM_GUVEN",2020-03-01,99.7,TRUE
"REEL_KESIM_GUVEN",2020-04-01,66.8,TRUE
"REEL_KESIM_GUVEN",2020-05-01,76.9,TRUE
"REEL_KESIM_GUVEN",2020-06-01,92.6,TRUE
"REEL_KESIM_GUVEN",2020-07-01,100.7,TRUE
"REEL_KESIM_GUVEN",2020-08-01,106.2,TRUE
"REEL_KESIM_GUVEN",2020-09-01,105.3,TRUE
"REEL_KESIM_GUVEN",2020-10-01,108.1,TRUE
"REEL_KESIM_GUVEN",2020-11-01,103.9,TRUE
"REEL_KESIM_GUVEN",2020-12-01,106.8,TRUE
"REEL_KESIM_GUVEN",2021-01-01,107,TRUE
"REEL_KESIM_GUVEN",2021-02-01,109.3,TRUE
"REEL_KESIM_GUVEN",2021-03-01,110.8,TRUE
"REEL_KESIM_GUVEN",2021-04-01,111,TRUE
"REEL_KESIM_GUVEN",2021-05-01,110.3,TRUE
"REEL_KESIM_GUVEN",2021-06-01,113,TRUE
"REEL_KESIM_GUVEN",2021-07-01,114.8,TRUE
"REEL_KESIM_GUVEN",2021-08-01,113.9,TRUE
"REEL_KESIM_GUVEN",2021-09-01,113.4,TRUE
"REEL_KESIM_GUVEN",2021-10-01,109.6,TRUE
"REEL_KESIM_GUVEN",2021-11-01,108.4,TRUE
"REEL_KESIM_GUVEN",2021-12-01,106.1,TRUE
"REEL_KESIM_GUVEN",2022-01-01,109.5,TRUE
"REEL_KESIM_GUVEN",2022-02-01,109.8,TRUE
"REEL_KESIM_GUVEN",2022-03-01,108.5,TRUE
"REEL_KESIM_GUVEN",2022-04-01,109.7,TRUE
"REEL_KESIM_GUVEN",2022-05-01,109.4,TRUE
"REEL_KESIM_GUVEN",2022-06-01,106.4,TRUE
"REEL_KESIM_GUVEN",2022-07-01,103.7,TRUE
"REEL_KESIM_GUVEN",2022-08-01,102.1,TRUE
"REEL_KESIM_GUVEN",2022-09-01,99.9,TRUE
"REEL_KESIM_GUVEN",2022-10-01,100.3,TRUE
"REEL_KESIM_GUVEN",2022-11-01,97.9,TRUE
"REEL_KESIM_GUVEN",2022-12-01,97.8,TRUE
"REEL_KESIM_GUVEN",2023-01-01,101.7,TRUE
"REEL_KESIM_GUVEN",2023-02-01,102.4,TRUE
"REEL_KESIM_GUVEN",2023-03-01,105.2,TRUE
"REEL_KESIM_GUVEN",2023-04-01,108,TRUE
"REEL_KESIM_GUVEN",2023-05-01,108.3,TRUE
"REEL_KESIM_GUVEN",2023-06-01,108.2,TRUE
"REEL_KESIM_GUVEN",2023-07-01,106.8,TRUE
"REEL_KESIM_GUVEN",2023-08-01,105,TRUE
"REEL_KESIM_GUVEN",2023-09-01,104.4,TRUE
"REEL_KESIM_GUVEN",2023-10-01,103.3,TRUE
"REEL_KESIM_GUVEN",2023-11-01,100.2,TRUE
"REEL_KESIM_GUVEN",2023-12-01,99.1,TRUE
"REEL_KESIM_GUVEN",2024-01-01,100.9,TRUE
"REEL_KESIM_GUVEN",2024-02-01,101.5,TRUE
"REEL_KESIM_GUVEN",2024-03-01,104.4,TRUE
"REEL_KESIM_GUVEN",2024-04-01,106.1,TRUE
"REEL_KESIM_GUVEN",2024-05-01,105.4,TRUE
"REEL_KESIM_GUVEN",2024-06-01,102.8,TRUE
"REEL_KESIM_GUVEN",2024-07-01,100.3,TRUE
"REEL_KESIM_GUVEN",2024-08-01,98.5,TRUE
"REEL_KESIM_GUVEN",2024-09-01,98.8,TRUE
"REEL_KESIM_GUVEN",2024-10-01,100.9,TRUE
"REEL_KESIM_GUVEN",2024-11-01,100.4,TRUE
"REEL_KESIM_GUVEN",2024-12-01,99.1,TRUE
"REEL_KESIM_GUVEN",2025-01-01,100.9,TRUE
"REEL_KESIM_GUVEN",2025-02-01,102.4,TRUE
"REEL_KESIM_GUVEN",2025-03-01,104.1,TRUE
"REEL_KESIM_GUVEN",2025-04-01,103.2,TRUE
"REEL_KESIM_GUVEN",2025-05-01,101.4,TRUE
"REEL_KESIM_GUVEN",2025-06-01,100.3,TRUE
"REEL_KESIM_GUVEN",2025-07-01,100.2,TRUE
"REEL_KESIM_GUVEN",2025-08-01,100.6,TRUE
"REEL_KESIM_GUVEN",2025-09-01,100.2,TRUE
"REEL_KESIM_GUVEN",2025-10-01,100.8,TRUE
"REEL_KESIM_GUVEN",2025-11-01,100.8,TRUE
"REEL_KESIM_GUVEN",2025-12-01,100.8,TRUE
"REEL_KESIM_GUVEN",2026-01-01,101.6,TRUE
"REEL_KESIM_GUVEN",2026-02-01,104.1,TRUE
"REEL_KESIM_GUVEN",2026-03-01,101,TRUE
"REEL_KESIM_GUVEN",2026-04-01,100.6,TRUE
"REEL_KESIM_GUVEN",2026-05-01,103.3,TRUE
"REEL_KESIM_GUVEN",2026-06-01,103.5,TRUE
"REEL_KESIM_GUVEN",2026-07-01,102.2,TRUE
"REEL_KESIM_GUVEN",2026-08-01,102.8,TRUE
"REEL_KESIM_GUVEN",2026-09-01,102,TRUE
"KAPASITE_KULLANIM",2007-01-01,80.4,TRUE
"KAPASITE_KULLANIM",2007-02-01,78.7,TRUE
"KAPASITE_KULLANIM",2007-03-01,81,TRUE
"KAPASITE_KULLANIM",2007-04-01,82.1,TRUE
"KAPASITE_KULLANIM",2007-05-01,82.8,TRUE
"KAPASITE_KULLANIM",2007-06-01,83.8,TRUE
"KAPASITE_KULLANIM",2007-07-01,84.1,TRUE
"KAPASITE_KULLANIM",2007-08-01,81.8,TRUE
"KAPASITE_KULLANIM",2007-09-01,82.9,TRUE
"KAPASITE_KULLANIM",2007-10-01,83,TRUE
"KAPASITE_KULLANIM",2007-11-01,82.5,TRUE
"KAPASITE_KULLANIM",2007-12-01,80.7,TRUE
"KAPASITE_KULLANIM",2008-01-01,79.9,TRUE
"KAPASITE_KULLANIM",2008-02-01,79.3,TRUE
"KAPASITE_KULLANIM",2008-03-01,78.2,TRUE
"KAPASITE_KULLANIM",2008-04-01,80.1,TRUE
"KAPASITE_KULLANIM",2008-05-01,80.8,TRUE
"KAPASITE_KULLANIM",2008-06-01,82.2,TRUE
"KAPASITE_KULLANIM",2008-07-01,81.6,TRUE
"KAPASITE_KULLANIM",2008-08-01,81.9,TRUE
"KAPASITE_KULLANIM",2008-09-01,79.6,TRUE
"KAPASITE_KULLANIM",2008-10-01,77.9,TRUE
"KAPASITE_KULLANIM",2008-11-01,74,TRUE
"KAPASITE_KULLANIM",2008-12-01,66.7,TRUE
"KAPASITE_KULLANIM",2009-01-01,62.6,TRUE
"KAPASITE_KULLANIM",2009-02-01,62.2,TRUE
"KAPASITE_KULLANIM",2009-03-01,60.8,TRUE
"KAPASITE_KULLANIM",2009-04-01,61.2,TRUE
"KAPASITE_KULLANIM",2009-05-01,65.7,TRUE
"KAPASITE_KULLANIM",2009-06-01,70.4,TRUE
"KAPASITE_KULLANIM",2009-07-01,69.8,TRUE
"KAPASITE_KULLANIM",2009-08-01,71.5,TRUE
"KAPASITE_KULLANIM",2009-09-01,69.4,TRUE
"KAPASITE_KULLANIM",2009-10-01,69.5,TRUE
"KAPASITE_KULLANIM",2009-11-01,70.8,TRUE
"KAPASITE_KULLANIM",2009-12-01,68.8,TRUE
"KAPASITE_KULLANIM",2010-01-01,68.7,TRUE
"KAPASITE_KULLANIM",2010-02-01,68,TRUE
"KAPASITE_KULLANIM",2010-03-01,68,TRUE
"KAPASITE_KULLANIM",2010-04-01,74.8,TRUE
"KAPASITE_KULLANIM",2010-05-01,75.1,TRUE
"KAPASITE_KULLANIM",2010-06-01,75,TRUE
"KAPASITE_KULLANIM",2010-07-01,75.8,TRUE
"KAPASITE_KULLANIM",2010-08-01,75,TRUE
"KAPASITE_KULLANIM",2010-09-01,75.2,TRUE
"KAPASITE_KULLANIM",2010-10-01,76.3,TRUE
"KAPASITE_KULLANIM",2010-11-01,76.8,TRUE
"KAPASITE_KULLANIM",2010-12-01,76.7,TRUE
"KAPASITE_KULLANIM",2011-01-01,75.8,TRUE
"KAPASITE_KULLANIM",2011-02-01,74.8,TRUE
"KAPASITE_KULLANIM",2011-03-01,74.9,TRUE
"KAPASITE_KULLANIM",2011-04-01,76.5,TRUE
"KAPASITE_KULLANIM",2011-05-01,77.1,TRUE
"KAPASITE_KULLANIM",2011-06-01,78.8,TRUE
"KAPASITE_KULLANIM",2011-07-01,77.3,TRUE
"KAPASITE_KULLANIM",2011-08-01,77.7,TRUE
"KAPASITE_KULLANIM",2011-09-01,77.8,TRUE
"KAPASITE_KULLANIM",2011-10-01,78.1,TRUE
"KAPASITE_KULLANIM",2011-11-01,78.2,TRUE
"KAPASITE_KULLANIM",2011-12-01,76.8,TRUE
"KAPASITE_KULLANIM",2012-01-01,75.7,TRUE
"KAPASITE_KULLANIM",2012-02-01,74.1,TRUE
"KAPASITE_KULLANIM",2012-03-01,74.6,TRUE
"KAPASITE_KULLANIM",2012-04-01,77.6,TRUE
"KAPASITE_KULLANIM",2012-05-01,76.7,TRUE
"KAPASITE_KULLANIM",2012-06-01,76.4,TRUE
"KAPASITE_KULLANIM",2012-07-01,77.1,TRUE
"KAPASITE_KULLANIM",2012-08-01,77,TRUE
"KAPASITE_KULLANIM",2012-09-01,77,TRUE
"KAPASITE_KULLANIM",2012-10-01,77.5,TRUE
"KAPASITE_KULLANIM",2012-11-01,77.1,TRUE
"KAPASITE_KULLANIM",2012-12-01,76.7,TRUE
"KAPASITE_KULLANIM",2013-01-01,75,TRUE
"KAPASITE_KULLANIM",2013-02-01,73.5,TRUE
"KAPASITE_KULLANIM",2013-03-01,74.2,TRUE
"KAPASITE_KULLANIM",2013-04-01,75,TRUE
"KAPASITE_KULLANIM",2013-05-01,76.6,TRUE
"KAPASITE_KULLANIM",2013-06-01,77.5,TRUE
"KAPASITE_KULLANIM",2013-07-01,78.1,TRUE
"KAPASITE_KULLANIM",2013-08-01,78.9,TRUE
"KAPASITE_KULLANIM",2013-09-01,77.8,TRUE
"KAPASITE_KULLANIM",2013-10-01,78.6,TRUE
"KAPASITE_KULLANIM",2013-11-01,77.5,TRUE
"KAPASITE_KULLANIM",2013-12-01,78,TRUE
"KAPASITE_KULLANIM",2014-01-01,75.6,TRUE
"KAPASITE_KULLANIM",2014-02-01,73.8,TRUE
"KAPASITE_KULLANIM",2014-03-01,74.5,TRUE
"KAPASITE_KULLANIM",2014-04-01,75.1,TRUE
"KAPASITE_KULLANIM",2014-05-01,74.7,TRUE
"KAPASITE_KULLANIM",2014-06-01,75.6,TRUE
"KAPASITE_KULLANIM",2014-07-01,74.9,TRUE
"KAPASITE_KULLANIM",2014-08-01,74.9,TRUE
"KAPASITE_KULLANIM",2014-09-01,75.1,TRUE
"KAPASITE_KULLANIM",2014-10-01,75.4,TRUE
"KAPASITE_KULLANIM",2014-11-01,75.1,TRUE
"KAPASITE_KULLANIM",2014-12-01,75.5,TRUE
"KAPASITE_KULLANIM",2015-01-01,74.4,TRUE
"KAPASITE_KULLANIM",2015-02-01,74.1,TRUE
"KAPASITE_KULLANIM",2015-03-01,74,TRUE
"KAPASITE_KULLANIM",2015-04-01,76.8,TRUE
"KAPASITE_KULLANIM",2015-05-01,77.5,TRUE
"KAPASITE_KULLANIM",2015-06-01,77.6,TRUE
"KAPASITE_KULLANIM",2015-07-01,78.5,TRUE
"KAPASITE_KULLANIM",2015-08-01,76.8,TRUE
"KAPASITE_KULLANIM",2015-09-01,78.1,TRUE
"KAPASITE_KULLANIM",2015-10-01,77.6,TRUE
"KAPASITE_KULLANIM",2015-11-01,78.4,TRUE
"KAPASITE_KULLANIM",2015-12-01,78.1,TRUE
"KAPASITE_KULLANIM",2016-01-01,77.2,TRUE
"KAPASITE_KULLANIM",2016-02-01,76,TRUE
"KAPASITE_KULLANIM",2016-03-01,76.2,TRUE
"KAPASITE_KULLANIM",2016-04-01,77,TRUE
"KAPASITE_KULLANIM",2016-05-01,77.7,TRUE
"KAPASITE_KULLANIM",2016-06-01,78,TRUE
"KAPASITE_KULLANIM",2016-07-01,77.8,TRUE
"KAPASITE_KULLANIM",2016-08-01,76.3,TRUE
"KAPASITE_KULLANIM",2016-09-01,78.1,TRUE
"KAPASITE_KULLANIM",2016-10-01,77.9,TRUE
"KAPASITE_KULLANIM",2016-11-01,78,TRUE
"KAPASITE_KULLANIM",2016-12-01,78.1,TRUE
"KAPASITE_KULLANIM",2017-01-01,77,TRUE
"KAPASITE_KULLANIM",2017-02-01,76.8,TRUE
"KAPASITE_KULLANIM",2017-03-01,76.7,TRUE
"KAPASITE_KULLANIM",2017-04-01,78.4,TRUE
"KAPASITE_KULLANIM",2017-05-01,78.8,TRUE
"KAPASITE_KULLANIM",2017-06-01,79,TRUE
"KAPASITE_KULLANIM",2017-07-01,78.7,TRUE
"KAPASITE_KULLANIM",2017-08-01,78.8,TRUE
"KAPASITE_KULLANIM",2017-09-01,79,TRUE
"KAPASITE_KULLANIM",2017-10-01,79.7,TRUE
"KAPASITE_KULLANIM",2017-11-01,79.9,TRUE
"KAPASITE_KULLANIM",2017-12-01,79,TRUE
"KAPASITE_KULLANIM",2018-01-01,78.2,TRUE
"KAPASITE_KULLANIM",2018-02-01,77.8,TRUE
"KAPASITE_KULLANIM",2018-03-01,77.8,TRUE
"KAPASITE_KULLANIM",2018-04-01,77.3,TRUE
"KAPASITE_KULLANIM",2018-05-01,77.9,TRUE
"KAPASITE_KULLANIM",2018-06-01,78.3,TRUE
"KAPASITE_KULLANIM",2018-07-01,77.1,TRUE
"KAPASITE_KULLANIM",2018-08-01,77.8,TRUE
"KAPASITE_KULLANIM",2018-09-01,76.2,TRUE
"KAPASITE_KULLANIM",2018-10-01,75.4,TRUE
