"gosterge","tarih","gercek","tahmin","naif"
"ENFLASYON",2011-03-01,3.98603769950885,4.35501635659032,4.15652072832073
"ENFLASYON",2011-04-01,4.26460710385619,4.31675915866701,3.98603769950885
"ENFLASYON",2011-05-01,7.17254550306661,4.66619129171461,4.26460710385619
"ENFLASYON",2011-06-01,6.23587887069357,8.18842886071269,7.17254550306661
"ENFLASYON",2011-07-01,6.31136835471506,6.26155642252125,6.23587887069357
"ENFLASYON",2011-08-01,6.65347655743629,6.50190340700477,6.31136835471506
"ENFLASYON",2011-09-01,6.1540180056397,6.86629899704732,6.65347655743629
"ENFLASYON",2011-10-01,7.65560731796715,6.22348198099309,6.1540180056397
"ENFLASYON",2011-11-01,9.48464910682856,8.02318722752138,7.65560731796715
"ENFLASYON",2011-12-01,10.4481715694458,9.79558638657345,9.48464910682856
"ENFLASYON",2012-01-01,10.6133624819966,10.4293721882189,10.4481715694458
"ENFLASYON",2012-02-01,10.4333169969798,10.3307077343259,10.6133624819966
"ENFLASYON",2012-03-01,10.4277205067781,10.0644448015423,10.4333169969798
"ENFLASYON",2012-04-01,11.1379495281092,10.0940258405116,10.4277205067781
"ENFLASYON",2012-05-01,8.28048843711233,10.9547484536312,11.1379495281092
"ENFLASYON",2012-06-01,8.86856666960805,7.49587342963872,8.28048843711233
"ENFLASYON",2012-07-01,9.06518594626433,8.88374356541497,8.86856666960805
"ENFLASYON",2012-08-01,8.88323518759169,9.00795915230222,9.06518594626433
"ENFLASYON",2012-09-01,9.18512277282346,8.76822903439995,8.88323518759169
"ENFLASYON",2012-10-01,7.79888957109978,9.13852826821711,9.18512277282346
"ENFLASYON",2012-11-01,6.36955437458409,7.5813281457892,7.79888957109978
"ENFLASYON",2012-12-01,6.16380383792836,6.27673137169773,6.36955437458409
"ENFLASYON",2013-01-01,7.30765431913378,6.36118835566501,6.16380383792836
"ENFLASYON",2013-02-01,7.02540385817467,7.67120892023828,7.30765431913378
"ENFLASYON",2013-03-01,7.29064531040986,7.08717999458251,7.02540385817467
"ENFLASYON",2013-04-01,6.13378419276256,7.43405034318467,7.29064531040986
"ENFLASYON",2013-05-01,6.51468948791205,6.11362351444665,6.13378419276256
"ENFLASYON",2013-06-01,8.29751899964646,6.74479675001967,6.51468948791205
"ENFLASYON",2013-07-01,8.88442907161222,8.57487706531674,8.29751899964646
"ENFLASYON",2013-08-01,8.16823252265713,8.79206871447055,8.88442907161222
"ENFLASYON",2013-09-01,7.88243798342598,7.90478351674258,8.16823252265713
"ENFLASYON",2013-10-01,7.71193643683716,7.759392331808,7.88243798342598
"ENFLASYON",2013-11-01,7.31569541447492,7.61441085375515,7.71193643683716
"ENFLASYON",2013-12-01,7.40045963422677,7.24734379569522,7.31569541447492
"ENFLASYON",2014-01-01,7.75122264808246,7.43354435203337,7.40045963422677
"ENFLASYON",2014-02-01,7.88904725377106,7.78041792015184,7.75122264808246
"ENFLASYON",2014-03-01,8.38550467206558,7.85764618221128,7.88904725377106
"ENFLASYON",2014-04-01,9.38339009939913,8.34724930709015,8.38550467206558
"ENFLASYON",2014-05-01,9.65601852330122,9.34081184696183,9.38339009939913
"ENFLASYON",2014-06-01,9.16347229560077,9.37568828790591,9.65601852330122
"ENFLASYON",2014-07-01,9.31936704559058,8.77749254903082,9.16347229560077
"ENFLASYON",2014-08-01,9.53602458701512,9.08366168402381,9.31936704559058
"ENFLASYON",2014-09-01,8.85623685793084,9.283227890628,9.53602458701512
"ENFLASYON",2014-10-01,8.96288502821438,8.49732763204958,8.85623685793084
"ENFLASYON",2014-11-01,9.15072817149125,8.79900391988025,8.96288502821438
"ENFLASYON",2014-12-01,8.16994884800513,8.97249777684948,9.15072817149125
"ENFLASYON",2015-01-01,7.24072962027793,7.89911982784569,8.16994884800513
"ENFLASYON",2015-02-01,7.54668716770848,7.17094360640761,7.24072962027793
"ENFLASYON",2015-03-01,7.61025379556795,7.66988907210761,7.54668716770848
"ENFLASYON",2015-04-01,7.91280119698634,7.68119537375538,7.61025379556795
"ENFLASYON",2015-05-01,8.09298857170999,7.96207559072082,7.91280119698634
"ENFLASYON",2015-06-01,7.20452760782493,8.09181933328967,8.09298857170999
"ENFLASYON",2015-07-01,6.8141628823216,7.146028953714,7.20452760782493
"ENFLASYON",2015-08-01,7.14050941326179,6.9461978724807,6.8141628823216
"ENFLASYON",2015-09-01,7.94699273834041,7.35271289791061,7.14050941326179
"ENFLASYON",2015-10-01,7.58143091301964,8.08967029449766,7.94699273834041
"ENFLASYON",2015-11-01,8.10224254208951,7.54364180143733,7.58143091301964
"ENFLASYON",2015-12-01,8.8083320368108,8.16696170240384,8.10224254208951
"ENFLASYON",2016-01-01,9.57875828291608,8.78198294592366,8.8083320368108
"ENFLASYON",2016-02-01,8.7773548802528,9.42294535689062,9.57875828291608
"ENFLASYON",2016-03-01,7.45993815109076,8.54843072728345,8.7773548802528
"ENFLASYON",2016-04-01,6.56540346596406,7.48048535062112,7.45993815109076
"ENFLASYON",2016-05-01,6.58232703529236,6.91780102669653,6.56540346596406
"ENFLASYON",2016-06-01,7.63747067898921,6.93303276636382,6.58232703529236
"ENFLASYON",2016-07-01,8.79340879838195,8.11769521657112,7.63747067898921
"ENFLASYON",2016-08-01,8.04509550075667,8.98899770616585,8.79340879838195
"ENFLASYON",2016-09-01,7.28212531577028,7.88356519863587,8.04509550075667
"ENFLASYON",2016-10-01,7.15943109761976,7.36487074070487,7.28212531577028
"ENFLASYON",2016-11-01,7.00052047063162,7.44329757612519,7.15943109761976
"ENFLASYON",2016-12-01,8.53305629075238,7.27009804355373,7.00052047063162
"ENFLASYON",2017-01-01,9.2187727077582,8.75254623417958,8.53305629075238
"ENFLASYON",2017-02-01,10.1282892284759,9.01126607471041,9.2187727077582
"ENFLASYON",2017-03-01,11.2917927888865,9.6817331879145,10.1282892284759
"ENFLASYON",2017-04-01,11.869618623097,10.5987363319972,11.2917927888865
"ENFLASYON",2017-05-01,11.7221783194647,10.8155064295202,11.869618623097
"ENFLASYON",2017-06-01,10.9010846903812,10.9851580697286,11.7221783194647
"ENFLASYON",2017-07-01,9.78837854646741,9.82522164097882,10.9010846903812
"ENFLASYON",2017-08-01,10.6793014879906,8.84705503745908,9.78837854646741
"ENFLASYON",2017-09-01,11.1984979272269,10.54938835552,10.6793014879906
"ENFLASYON",2017-10-01,11.8988580444128,10.8466996035729,11.1984979272269
"ENFLASYON",2017-11-01,12.9842604884882,11.6550803504155,11.8988580444128
"ENFLASYON",2017-12-01,11.9197375239848,12.9028980314555,12.9842604884882
"ENFLASYON",2018-01-01,10.345632960625,11.0608206843635,11.9197375239848
"ENFLASYON",2018-02-01,10.259125694216,9.44075258170044,10.345632960625
"ENFLASYON",2018-03-01,10.2345695124936,10.0001588233041,10.259125694216
"ENFLASYON",2018-04-01,10.8495294799102,10.0121145937119,10.2345695124936
"ENFLASYON",2018-05-01,12.1470653719014,10.8106847892511,10.8495294799102
"ENFLASYON",2018-06-01,15.3851120443747,12.2931665091551,12.1470653719014
"ENFLASYON",2018-07-01,15.8490200603852,16.614948081399,15.3851120443747
"ENFLASYON",2018-08-01,17.8964245824033,15.5457178450152,15.8490200603852
"ENFLASYON",2018-09-01,24.5189244774083,18.7609088491885,17.8964245824033
"ENFLASYON",2018-10-01,25.2403245871221,29.8748247058667,24.5189244774083
"ENFLASYON",2018-11-01,21.6187957459548,26.844133065868,25.2403245871221
"ENFLASYON",2018-12-01,20.3017622497053,18.8681723749006,21.6187957459548
"ENFLASYON",2019-01-01,20.3537414827711,19.2941112613326,20.3017622497053
"ENFLASYON",2019-02-01,19.6716390912653,20.0697741392662,20.3537414827711
"ENFLASYON",2019-03-01,19.7129100599403,19.0831387994137,19.6716390912653
"ENFLASYON",2019-04-01,19.5023046920913,19.4698050116039,19.7129100599403
"ENFLASYON",2019-05-01,18.7116036117956,19.1784132209649,19.5023046920913
"ENFLASYON",2019-06-01,15.7201208486094,18.1606717254804,18.7116036117956
"ENFLASYON",2019-07-01,16.6467266467249,14.2384127736545,15.7201208486094
"ENFLASYON",2019-08-01,15.0084316611547,16.7959018759114,16.6467266467249
"ENFLASYON",2019-09-01,9.26210207649172,14.3077401067726,15.0084316611547
"ENFLASYON",2019-10-01,8.55284469123267,6.95204315448047,9.26210207649172
"ENFLASYON",2019-11-01,10.5618488500215,8.501212323597,8.55284469123267
"ENFLASYON",2019-12-01,11.8360922005049,11.3799414305111,10.5618488500215
"ENFLASYON",2020-01-01,12.1536413245267,12.3347911693173,11.8360922005049
"ENFLASYON",2020-02-01,12.367384775601,12.287252354209,12.1536413245267
"ENFLASYON",2020-03-01,11.8591892125412,12.4447964401345,12.367384775601
"ENFLASYON",2020-04-01,10.9366990055748,11.7141530250974,11.8591892125412
"ENFLASYON",2020-05-01,11.3900174211977,10.7033737527527,10.9366990055748
"ENFLASYON",2020-06-01,12.6223920562164,11.6356467920625,11.3900174211977
"ENFLASYON",2020-07-01,11.7641446317984,13.0886383116014,12.6223920562164
"ENFLASYON",2020-08-01,11.7704096188989,11.5395640266052,11.7641446317984
"ENFLASYON",2020-09-01,11.7483140113259,11.8561961466785,11.7704096188989
"ENFLASYON",2020-10-01,11.8896209502364,11.8207450775318,11.7483140113259
"ENFLASYON",2020-11-01,14.0263007908902,12.0282061883282,11.8896209502364
"ENFLASYON",2020-12-01,14.5993190136992,14.7142508526959,14.0263007908902
"ENFLASYON",2021-01-01,14.9736811903135,14.6671812149486,14.5993190136992
"ENFLASYON",2021-02-01,15.6109102369625,14.9406955021293,14.9736811903135
"ENFLASYON",2021-03-01,16.1902437094959,15.6437387414425,15.6109102369625
"ENFLASYON",2021-04-01,17.1401535880929,16.1658911140477,16.1902437094959
"ENFLASYON",2021-05-01,16.5928531417507,17.1766240022381,17.1401535880929
"ENFLASYON",2021-06-01,17.5253305594103,16.1365660857625,16.5928531417507
"ENFLASYON",2021-07-01,18.9516817504928,17.530932523288,17.5253305594103
"ENFLASYON",2021-08-01,19.2526607450813,19.0445483522197,18.9516817504928
"ENFLASYON",2021-09-01,19.5825737226746,18.9167048260762,19.2526607450813
"ENFLASYON",2021-10-01,19.8900242589128,19.2390594734655,19.5825737226746
"ENFLASYON",2021-11-01,21.3125275547756,19.5250958311374,19.8900242589128
"ENFLASYON",2021-12-01,36.0809016775045,21.2621235012982,21.3125275547756
"ENFLASYON",2022-01-01,48.6908241062054,42.5879901707952,36.0809016775045
"ENFLASYON",2022-02-01,54.4385666795686,57.9693887266265,48.6908241062054
"ENFLASYON",2022-03-01,61.1445380271135,57.9188727616424,54.4385666795686
"ENFLASYON",2022-04-01,69.971070030925,66.8634896974625,61.1445380271135
"ENFLASYON",2022-05-01,73.4959500617877,78.5419962888644,69.971070030925
"ENFLASYON",2022-06-01,78.6183970249145,77.4696878730395,73.4959500617877
"ENFLASYON",2022-07-01,79.6020524917494,84.0361149677426,78.6183970249145
"ENFLASYON",2022-08-01,80.2075940981124,81.3598366714792,79.6020524917494
"ENFLASYON",2022-09-01,83.4524935821432,81.4022828617689,80.2075940981124
"ENFLASYON",2022-10-01,85.5147863925643,86.6968228925917,83.4524935821432
"ENFLASYON",2022-11-01,84.3892599649949,87.8834244633989,85.5147863925643
"ENFLASYON",2022-12-01,64.2695975302101,84.2226894030038,84.3892599649949
"ENFLASYON",2023-01-01,57.6824810664774,45.4790918517838,64.2695975302101
"ENFLASYON",2023-02-01,55.1798282333632,53.3356491487439,57.6824810664774
"ENFLASYON",2023-03-01,50.508510709406,53.3770253365452,55.1798282333632
"ENFLASYON",2023-04-01,43.684169801708,47.4602792238577,50.508510709406
"ENFLASYON",2023-05-01,39.5853009598016,39.3638787554064,43.684169801708
"ENFLASYON",2023-06-01,38.2135187587141,37.0082658921497,39.5853009598016
"ENFLASYON",2023-07-01,47.8317333074011,37.2941573498231,38.2135187587141
"ENFLASYON",2023-08-01,58.943533688064,53.1524211333381,47.8317333074011
"ENFLASYON",2023-09-01,61.5298646138358,65.3556170958933,58.943533688064
"ENFLASYON",2023-10-01,61.3570110516966,62.4793210772447,61.5298646138358
"ENFLASYON",2023-11-01,61.9801660556101,60.6840250034832,61.3570110516966
"ENFLASYON",2023-12-01,64.7729185906869,61.858646393183,61.9801660556101
"ENFLASYON",2024-01-01,64.8569149400415,65.9720248691135,64.7729185906869
"ENFLASYON",2024-02-01,67.0691919308894,64.4096875092353,64.8569149400415
"ENFLASYON",2024-03-01,68.4953731307161,67.9320534364115,67.0691919308894
"ENFLASYON",2024-04-01,69.8024675940787,68.8869033657091,68.4953731307161
"ENFLASYON",2024-05-01,75.4459480114973,70.1340742219272,69.8024675940787
"ENFLASYON",2024-06-01,71.5971559299716,78.4216870187392,75.4459480114973
"ENFLASYON",2024-07-01,61.7810033737093,68.9178999920364,71.5971559299716
"ENFLASYON",2024-08-01,51.9745278030103,55.406673882572,61.7810033737093
"ENFLASYON",2024-09-01,49.3849938527632,45.604387191784,51.9745278030103
"ENFLASYON",2024-10-01,48.5847087881277,47.8327073603911,49.3849938527632
"ENFLASYON",2024-11-01,47.0927207319456,48.1156073608616,48.5847087881277
"ENFLASYON",2024-12-01,44.3787714240285,46.2381586391524,47.0927207319456
"ENFLASYON",2025-01-01,42.118022990208,42.8765428376221,44.3787714240285
"ENFLASYON",2025-02-01,39.0509576114819,40.9871946566595,42.118022990208
"ENFLASYON",2025-03-01,38.1038294458298,37.5452918740778,39.0509576114819
"ENFLASYON",2025-04-01,37.858663646448,37.9759767400637,38.1038294458298
"ENFLASYON",2025-05-01,35.4050441525959,38.2145444765687,37.858663646448
"ENFLASYON",2025-06-01,35.0486571241233,34.5085136768515,35.4050441525959
"ENFLASYON",2025-07-01,33.5224092479161,35.4639288692331,35.0486571241233
"ENFLASYON",2025-08-01,32.9501821975516,33.3574202403693,33.5224092479161
"ENFLASYON",2025-09-01,33.2940114719277,33.4242094007356,32.9501821975516
"ENFLASYON",2025-10-01,32.8668557227645,34.3649294422033,33.2940114719277
"ENFLASYON",2025-11-01,31.074841098443,33.5232185522449,32.8668557227645
"ENFLASYON",2025-12-01,30.8923283161364,30.9404803066208,31.074841098443
"ENFLASYON",2026-01-01,30.6527801240716,31.840039482912,30.8923283161364
"ENFLASYON",2026-02-01,31.5348374548858,31.6232469926194,30.6527801240716
"ENFLASYON",2026-03-01,30.8654535272926,33.200757594283,31.5348374548858
"ENFLASYON",2026-04-01,32.3717402432574,31.6341801573744,30.8654535272926
"ENFLASYON",2026-05-01,32.6148019945659,34.4591795066805,32.3717402432574
"ENFLASYON",2026-06-01,32.1090360322119,33.9928314097197,32.6148019945659
"ENFLASYON",2026-07-01,31.7540967906244,33.0514239597641,32.1090360322119
"ENFLASYON",2026-08-01,31.5073428209129,32.8331986722378,31.7540967906244
"BUYUME",2009-04-01,-5.54421721722779,-13.7349331280191,-12.8532930360872
"BUYUME",2009-07-01,-2.17009666968496,-5.3111702211717,-5.54421721722779
"BUYUME",2009-10-01,0.976266555849037,0.597016541088513,-2.17009666968496
"BUYUME",2010-01-01,8.87154631390841,4.37722089059791,0.976266555849037
"BUYUME",2010-04-01,7.5212497465494,7.12690915396682,8.87154631390841
"BUYUME",2010-07-01,8.25142457895249,5.13472399111983,7.5212497465494
"BUYUME",2010-10-01,9.85872354788897,7.84513893903864,8.25142457895249
"BUYUME",2011-01-01,12.3061060924101,4.31975690989325,9.85872354788897
"BUYUME",2011-04-01,10.8787258087931,12.4134133343779,12.3061060924101
"BUYUME",2011-07-01,10.7622526738685,9.76898866761016,10.8787258087931
"BUYUME",2011-10-01,9.26236318908289,9.55985144933845,10.7622526738685
"BUYUME",2012-01-01,5.9464873463583,6.77868821190514,9.26236318908289
"BUYUME",2012-04-01,5.07887240831739,5.17228083919077,5.9464873463583
"BUYUME",2012-07-01,4.08776822969008,3.8662313088619,5.07887240831739
"BUYUME",2012-10-01,4.19852598926189,3.19413632512713,4.08776822969008
"BUYUME",2013-01-01,8.00187571769395,4.81818020235789,4.19852598926189
"BUYUME",2013-04-01,9.93252388030215,8.25143609307452,8.00187571769395
"BUYUME",2013-07-01,9.16124492929051,10.1719552075353,9.93252388030215
"BUYUME",2013-10-01,7.65482928130339,9.16135989572634,9.16124492929051
"BUYUME",2014-01-01,6.98589686333346,5.63706815597914,7.65482928130339
"BUYUME",2014-04-01,3.07711003193971,5.29430854728953,6.98589686333346
"BUYUME",2014-07-01,3.7753806244059,1.83063239188213,3.07711003193971
"BUYUME",2014-10-01,4.4416951074999,4.27083778775718,3.7753806244059
"BUYUME",2015-01-01,3.5563437201616,4.00217002134476,4.4416951074999
"BUYUME",2015-04-01,6.84030081692644,4.79769288054873,3.5563437201616
"BUYUME",2015-07-01,5.91244170068808,7.51875172311032,6.84030081692644
"BUYUME",2015-10-01,6.68253726153463,5.38149911598696,5.91244170068808
"BUYUME",2016-01-01,4.70866157243759,8.15460412921428,6.68253726153463
"BUYUME",2016-04-01,3.94184823940606,4.83141268709002,4.70866157243759
"BUYUME",2016-07-01,0.229881379864083,4.85953307488734,3.94184823940606
"BUYUME",2016-10-01,4.20419241926318,0.761556034897486,0.229881379864083
"BUYUME",2017-01-01,5.26157915056047,4.8899989264304,4.20419241926318
"BUYUME",2017-04-01,6.18521968093697,6.39749779385994,5.26157915056047
"BUYUME",2017-07-01,11.9988825820871,7.00713768050268,6.18521968093697
"BUYUME",2017-10-01,7.6173092052521,11.6006652474294,11.9988825820871
"BUYUME",2018-01-01,8.33973914417274,8.8369010748231,7.6173092052521
"BUYUME",2018-04-01,5.95684088987418,6.61499116319542,8.33973914417274
"BUYUME",2018-07-01,2.56253888238043,2.17287315456353,5.95684088987418
"BUYUME",2018-10-01,-2.1404844375316,5.29295096590277,2.56253888238043
"BUYUME",2019-01-01,-1.58734142861607,-0.575707630875596,-2.1404844375316
"BUYUME",2019-04-01,0.382790304317826,0.912307681139544,-1.58734142861607
"BUYUME",2019-07-01,1.11560736431542,4.98778966023804,0.382790304317826
"BUYUME",2019-10-01,5.92223468274564,6.78356965797136,1.11560736431542
"BUYUME",2020-01-01,4.17510624469895,8.48392645728355,5.92223468274564
"BUYUME",2020-04-01,-8.63647584997501,6.74246037123243,4.17510624469895
"BUYUME",2020-07-01,5.65876453326424,-10.1238969031074,-8.63647584997501
"BUYUME",2020-10-01,5.35297483899451,0.658681937934747,5.65876453326424
"BUYUME",2021-01-01,7.79669745373655,-0.222927165144615,5.35297483899451
"BUYUME",2021-04-01,22.2102826902901,10.7909051226984,7.79669745373655
"BUYUME",2021-07-01,9.35793485379557,5.99081999126426,22.2102826902901
"BUYUME",2021-10-01,9.96919662146294,7.98919889659452,9.35793485379557
"BUYUME",2022-01-01,6.78306023050255,8.22758625430505,9.96919662146294
"BUYUME",2022-04-01,6.86476547725061,-7.24228389646719,6.78306023050255
"BUYUME",2022-07-01,4.17231777806053,9.75912974763751,6.86476547725061
"BUYUME",2022-10-01,3.2896138017297,3.3768804668616,4.17231777806053
"BUYUME",2023-01-01,2.78729222344523,4.14163289782118,3.2896138017297
"BUYUME",2023-04-01,5.88888090537429,3.12879793079727,2.78729222344523
"BUYUME",2023-07-01,5.75978207470436,5.62413087710086,5.88888090537429
"BUYUME",2023-10-01,5.44384715186259,6.20985424390333,5.75978207470436
"BUYUME",2024-01-01,7.17577808941687,6.37043766308801,5.44384715186259
"BUYUME",2024-04-01,2.19071315627621,5.50283089996123,7.17577808941687
"BUYUME",2024-07-01,2.04038177504862,4.05851662291035,2.19071315627621
"BUYUME",2024-10-01,2.69378834114498,3.33618284667771,2.04038177504862
"BUYUME",2025-01-01,2.57868589530759,2.26471813095824,2.69378834114498
"BUYUME",2025-04-01,4.03335419246085,4.72734762419973,2.57868589530759
"BUYUME",2025-07-01,4.41415744858213,4.73829963836338,4.03335419246085
"BUYUME",2025-10-01,3.4548098183508,4.74585729922033,4.41415744858213
"BUYUME",2026-01-01,2.83233619789518,4.74049776015178,3.4548098183508
"ISSIZLIK",2010-01-01,13.3,14.2616609975292,13
"ISSIZLIK",2010-02-01,14.1,14.5946381745879,13.3
"ISSIZLIK",2010-03-01,12.6,14.6293926774507,14.1
"ISSIZLIK",2010-04-01,11,11.044243830312,12.6
"ISSIZLIK",2010-05-01,10.1,10.0072240182979,11
"ISSIZLIK",2010-06-01,9.8,10.4435207417381,10.1
"ISSIZLIK",2010-07-01,10.1,9.92150894481255,9.8
"ISSIZLIK",2010-08-01,10.1,10.9136598128565,10.1
"ISSIZLIK",2010-09-01,11.2,9.35093166628605,10.1
"ISSIZLIK",2010-10-01,10,11.1735145632958,11.2
"ISSIZLIK",2010-11-01,9.7,10.640634597592,10
"ISSIZLIK",2010-12-01,10.6,10.2943732435137,9.7
"ISSIZLIK",2011-01-01,11,10.854482048574,10.6
"ISSIZLIK",2011-02-01,10.9,11.2661713012491,11
"ISSIZLIK",2011-03-01,9.9,10.9118184831577,10.9
"ISSIZLIK",2011-04-01,9.3,9.07000475662633,9.9
"ISSIZLIK",2011-05-01,8.5,8.23676571682671,9.3
"ISSIZLIK",2011-06-01,8.4,9.18518357653139,8.5
"ISSIZLIK",2011-07-01,8.4,8.95338740941678,8.4
"ISSIZLIK",2011-08-01,8.2,8.86069223838909,8.4
"ISSIZLIK",2011-09-01,8.6,7.98847092109742,8.2
"ISSIZLIK",2011-10-01,7.6,8.63052716550609,8.6
"ISSIZLIK",2011-11-01,8.7,7.99124369819284,7.6
"ISSIZLIK",2011-12-01,8.7,9.50500227126846,8.7
"ISSIZLIK",2012-01-01,9.3,9.06344240889774,8.7
"ISSIZLIK",2012-02-01,10.2,9.6878787992698,9.3
"ISSIZLIK",2012-03-01,9.1,9.83961367364613,10.2
"ISSIZLIK",2012-04-01,7.9,9.29970684525296,9.1
"ISSIZLIK",2012-05-01,7.5,7.07625183584218,7.9
"ISSIZLIK",2012-06-01,7.1,8.11815662858745,7.5
"ISSIZLIK",2012-07-01,7.1,6.66311132674105,7.1
"ISSIZLIK",2012-08-01,8,8.18328847997641,7.1
"ISSIZLIK",2012-09-01,8.3,7.68657329436349,8
"ISSIZLIK",2012-10-01,7.8,8.75913048237068,8.3
"ISSIZLIK",2012-11-01,8.5,8.13760647026477,7.8
"ISSIZLIK",2012-12-01,9.2,8.91641110933011,8.5
"ISSIZLIK",2013-01-01,9.6,9.7453824197163,9.2
"ISSIZLIK",2013-02-01,10,9.91750228126225,9.6
"ISSIZLIK",2013-03-01,9.2,9.56217156005899,10
"ISSIZLIK",2013-04-01,8.7,8.33556338305071,9.2
"ISSIZLIK",2013-05-01,8,8.21646536324628,8.7
"ISSIZLIK",2013-06-01,7.7,7.9186730862444,8
"ISSIZLIK",2013-07-01,8.5,8.1702633244228,7.7
"ISSIZLIK",2013-08-01,9.1,8.68864405322609,8.5
"ISSIZLIK",2013-09-01,8.8,9.00257828887899,9.1
"ISSIZLIK",2013-10-01,8.8,8.60778161553921,8.8
"ISSIZLIK",2013-11-01,9.1,8.97170735844202,8.8
"ISSIZLIK",2013-12-01,9.2,9.02417209535011,9.1
"ISSIZLIK",2014-01-01,10.5,9.59370421047905,9.2
"ISSIZLIK",2014-02-01,10.5,10.4078151089565,10.5
"ISSIZLIK",2014-03-01,9.4,9.5728694381219,10.5
"ISSIZLIK",2014-04-01,8.8,8.71281928207853,9.4
"ISSIZLIK",2014-05-01,8.4,8.0287883154607,8.8
"ISSIZLIK",2014-06-01,9,8.29485030221609,8.4
"ISSIZLIK",2014-07-01,9.7,9.25588905113833,9
"ISSIZLIK",2014-08-01,10.1,9.8027974458851,9.7
"ISSIZLIK",2014-09-01,10.1,9.52174654973009,10.1
"ISSIZLIK",2014-10-01,10.9,9.42220548838387,10.1
"ISSIZLIK",2014-11-01,10.4,10.9374962715691,10.9
"ISSIZLIK",2014-12-01,10.8,10.6225291642572,10.4
"ISSIZLIK",2015-01-01,11.9,11.0927638472942,10.8
"ISSIZLIK",2015-02-01,11.7,10.6951143686146,11.9
"ISSIZLIK",2015-03-01,10.4,11.4580847588889,11.7
"ISSIZLIK",2015-04-01,9.6,9.67444394440203,10.4
"ISSIZLIK",2015-05-01,8.9,9.13897415466146,9.6
"ISSIZLIK",2015-06-01,9.6,8.43886727674676,8.9
"ISSIZLIK",2015-07-01,10,10.7228381642517,9.6
"ISSIZLIK",2015-08-01,10,10.1509173232634,10
"ISSIZLIK",2015-09-01,10.3,10.4722923985189,10
"ISSIZLIK",2015-10-01,10.5,9.68897201799992,10.3
"ISSIZLIK",2015-11-01,10.2,10.8156008866161,10.5
"ISSIZLIK",2015-12-01,10.9,10.9718030304267,10.2
"ISSIZLIK",2016-01-01,11.5,11.6132714304315,10.9
"ISSIZLIK",2016-02-01,11,10.9755710411543,11.5
"ISSIZLIK",2016-03-01,10.1,10.510011940172,11
"ISSIZLIK",2016-04-01,9.1,9.44158665400636,10.1
"ISSIZLIK",2016-05-01,9,8.92979101096505,9.1
"ISSIZLIK",2016-06-01,10.1,9.57784542177604,9
"ISSIZLIK",2016-07-01,11,10.6180936955487,10.1
"ISSIZLIK",2016-08-01,11,11.0267386467067,11
"ISSIZLIK",2016-09-01,11.8,10.7995230728072,11
"ISSIZLIK",2016-10-01,11.9,11.3951971655844,11.8
"ISSIZLIK",2016-11-01,11.6,11.6332335851855,11.9
"ISSIZLIK",2016-12-01,12.8,11.8312383081543,11.6
"ISSIZLIK",2017-01-01,13.5,12.9712974194793,12.8
"ISSIZLIK",2017-02-01,12.9,12.7027297074887,13.5
"ISSIZLIK",2017-03-01,11.7,11.7693395235203,12.9
"ISSIZLIK",2017-04-01,10.5,10.5667267352355,11.7
"ISSIZLIK",2017-05-01,9.7,10.3385843297856,10.5
"ISSIZLIK",2017-06-01,10.4,10.5025169910511,9.7
"ISSIZLIK",2017-07-01,10.6,10.7440321494926,10.4
"ISSIZLIK",2017-08-01,10.6,11.0368450624878,10.6
"ISSIZLIK",2017-09-01,10.4,11.0433827447896,10.6
"ISSIZLIK",2017-10-01,10.5,9.9456394904038,10.4
"ISSIZLIK",2017-11-01,10,11.1671083556614,10.5
"ISSIZLIK",2017-12-01,10.3,10.9914336554241,10
"ISSIZLIK",2018-01-01,11,10.4830296721774,10.3
"ISSIZLIK",2018-02-01,10.8,11.1896503749078,11
"ISSIZLIK",2018-03-01,9.8,10.0404038548726,10.8
"ISSIZLIK",2018-04-01,9.3,8.95371834068715,9.8
"ISSIZLIK",2018-05-01,9.4,9.55137345875598,9.3
"ISSIZLIK",2018-06-01,10.2,9.84207158433088,9.4
"ISSIZLIK",2018-07-01,10.7,10.7760298336955,10.2
"ISSIZLIK",2018-08-01,11.1,10.6844328463112,10.7
"ISSIZLIK",2018-09-01,11.4,11.345027276588,11.1
"ISSIZLIK",2018-10-01,11.7,11.1789376128109,11.4
"ISSIZLIK",2018-11-01,12,11.4925367130659,11.7
"ISSIZLIK",2018-12-01,13.3,12.6087943950808,12
"ISSIZLIK",2019-01-01,15.1,13.881928758095,13.3
"ISSIZLIK",2019-02-01,15,15.4097518019836,15.1
"ISSIZLIK",2019-03-01,13.9,13.6742776393617,15
"ISSIZLIK",2019-04-01,12.9,12.9796139522105,13.9
"ISSIZLIK",2019-05-01,12.5,12.371941453265,12.9
"ISSIZLIK",2019-06-01,13.4,12.102200836289,12.5
"ISSIZLIK",2019-07-01,14.1,14.2801007591674,13.4
"ISSIZLIK",2019-08-01,14.2,13.5814590289794,14.1
"ISSIZLIK",2019-09-01,14,13.768059413854,14.2
"ISSIZLIK",2019-10-01,13.3,13.4322269948039,14
"ISSIZLIK",2019-11-01,12.9,12.6066932901333,13.3
"ISSIZLIK",2019-12-01,13.6,13.9686402541367,12.9
"ISSIZLIK",2020-01-01,14.1,14.0068877365234,13.6
"ISSIZLIK",2020-02-01,13.5,13.3549435110909,14.1
