"tarih","deger"
2021-08-01,730.28
2021-09-01,741.58
2021-10-01,780.45
2021-11-01,858.43
2021-12-01,1022.25
2022-01-01,1129.03
2022-02-01,1210.6
2022-03-01,1321.9
2022-04-01,1423.27
2022-05-01,1548.01
2022-06-01,1652.75
2022-07-01,1738.21
2022-08-01,1780.05
2022-09-01,1865.09
2022-10-01,2011.13
2022-11-01,2026.08
2022-12-01,2021.19
2023-01-01,2105.17
2023-02-01,2138.04
2023-03-01,2147.44
2023-04-01,2164.94
2023-05-01,2179.02
2023-06-01,2320.72
2023-07-01,2511.75
2023-08-01,2659.6
2023-09-01,2749.98
2023-10-01,2803.29
2023-11-01,2882.04
2023-12-01,2915.02
2024-01-01,3035.59
2024-02-01,3149.03
2024-03-01,3252.79
2024-04-01,3369.98
2024-05-01,3435.96
2024-06-01,3483.25
2024-07-01,3550.88
2024-08-01,3610.51
2024-09-01,3659.84
2024-10-01,3707.1
2024-11-01,3731.43
2024-12-01,3746.52
2025-01-01,3861.33
2025-02-01,3943.01
2025-03-01,4017.3
2025-04-01,4128.19
2025-05-01,4230.69
2025-06-01,4334.94
2025-07-01,4409.73
2025-08-01,4518.89
2025-09-01,4632.89
2025-10-01,4708.2
2025-11-01,4747.63
2025-12-01,4783.04
2026-01-01,4910.53
2026-02-01,5029.76
2026-03-01,5145.36
2026-04-01,5308.46
2026-05-01,5454.58
2026-06-01,5552.52
2026-07-01,5637.14
2026-08-01,5781.74
