"tarih","deger"
2000-01-01,167.149993896484
2000-02-01,159.458999633789
2000-03-01,159.20100402832
2000-04-01,192.057006835938
2000-05-01,162.063995361328
2000-06-01,144.660995483398
2000-07-01,138.701995849609
2000-08-01,131.320999145508
2000-09-01,113.502998352051
2000-10-01,135.384002685547
2000-11-01,87.4769973754883
2000-12-01,94.3720016479492
2001-01-01,106.850997924805
2001-02-01,87.9160003662109
2001-03-01,80.2269973754883
2001-04-01,123.674003601074
2001-05-01,108.797996520996
2001-06-01,112.041999816895
2001-07-01,99.1460037231445
2001-08-01,98.7890014648438
2001-09-01,76.2590026855469
2001-10-01,98.4879989624023
2001-11-01,116.338996887207
2001-12-01,137.828002929688
2002-01-01,132.522994995117
2002-02-01,110.556999206543
2002-03-01,116.793998718262
2002-04-01,114.415000915527
2002-05-01,104.137001037598
2002-06-01,93.7990036010742
2002-07-01,102.36499786377
2002-08-01,95.4729995727539
2002-09-01,88.4219970703125
2002-10-01,102.518997192383
2002-11-01,133.003997802734
2002-12-01,103.698997497559
2003-01-01,110.319999694824
2003-02-01,115.744003295898
2003-03-01,94.7509994506836
2003-04-01,115.099998474121
2003-05-01,113.814002990723
2003-06-01,108.84400177002
2003-07-01,105.720001220703
2003-08-01,116.11799621582
2003-09-01,130.559005737305
2003-10-01,157.542999267578
2003-11-01,146.175003051758
2003-12-01,186.25
2004-01-01,172.593002319336
2004-02-01,188.891998291016
2004-03-01,201.908004760742
2004-04-01,180.227005004883
2004-05-01,170.811004638672
2004-06-01,179.675994873047
2004-07-01,193.809005737305
2004-08-01,202.184005737305
2004-09-01,219.535003662109
2004-10-01,228.998992919922
2004-11-01,224.861999511719
2004-12-01,249.716995239258
2005-01-01,273.303985595703
2005-02-01,283.962005615234
2005-03-01,255.578002929688
2005-04-01,235.916000366211
2005-05-01,252.365005493164
2005-06-01,269.572998046875
2005-07-01,296.153015136719
2005-08-01,309.079986572266
2005-09-01,333.332000732422
2005-10-01,319.640014648438
2005-11-01,380.886993408203
2005-12-01,397.777008056641
2006-01-01,445.902008056641
2006-02-01,470.158996582031
2006-03-01,429.113006591797
2006-04-01,438.803985595703
2006-05-01,381.321990966797
2006-06-01,354.532989501953
2006-07-01,360.678985595703
2006-08-01,372.859008789062
2006-09-01,369.248992919922
2006-10-01,405.822998046875
2006-11-01,381.684997558594
2006-12-01,391.174987792969
2007-01-01,411.825988769531
2007-02-01,414.309997558594
2007-03-01,436.610992431641
2007-04-01,449.845001220703
2007-05-01,470.815002441406
2007-06-01,470.93701171875
2007-07-01,528.2490234375
2007-08-01,501.985992431641
2007-09-01,540.442016601562
2007-10-01,576.156982421875
2007-11-01,542.138000488281
2007-12-01,555.380981445312
2008-01-01,426.976013183594
2008-02-01,447.769012451172
2008-03-01,390.153991699219
2008-04-01,434.680999755859
2008-05-01,399.696014404297
2008-06-01,350.894989013672
2008-07-01,422.007995605469
2008-08-01,398.445007324219
2008-09-01,360.513000488281
2008-10-01,278.329010009766
2008-11-01,257.149993896484
2008-12-01,268.640991210938
2009-01-01,259.343994140625
2009-02-01,240.266006469727
2009-03-01,257.648010253906
2009-04-01,316.518005371094
2009-05-01,350.029998779297
2009-06-01,369.492004394531
2009-07-01,426.412994384766
2009-08-01,465.511993408203
2009-09-01,479.102996826172
2009-10-01,471.846984863281
2009-11-01,453.502014160156
2009-12-01,528.25
2010-01-01,546.505981445312
2010-02-01,497.054992675781
2010-03-01,565.383972167969
2010-04-01,589.591003417969
2010-05-01,543.848999023438
2010-06-01,548.39501953125
2010-07-01,598.668029785156
2010-08-01,599.726013183594
2010-09-01,657.744018554688
2010-10-01,687.60498046875
2010-11-01,653.508972167969
2010-12-01,660.044982910156
2011-01-01,632.781005859375
2011-02-01,612.838989257812
2011-03-01,644.344970703125
2011-04-01,692.5009765625
2011-05-01,630.460021972656
2011-06-01,632.693969726562
2011-07-01,622.956970214844
2011-08-01,539.460998535156
2011-09-01,596.934020996094
2011-10-01,560.614990234375
2011-11-01,545.177978515625
2011-12-01,512.666015625
2012-01-01,571.713012695312
2012-02-01,607.211975097656
2012-03-01,624.22998046875
2012-04-01,600.10400390625
2012-05-01,550.992980957031
2012-06-01,625.434997558594
2012-07-01,642.594970703125
2012-08-01,673.679992675781
2012-09-01,663.966979980469
2012-10-01,725.289978027344
2012-11-01,730.585021972656
2012-12-01,782.083984375
2013-01-01,787.835021972656
2013-02-01,793.336975097656
2013-03-01,858.989990234375
2013-04-01,860.460021972656
2013-05-01,859.900024414062
2013-06-01,762.945007324219
2013-07-01,733.775024414062
2013-08-01,663.943969726562
2013-09-01,744.866027832031
2013-10-01,776.203979492188
2013-11-01,757.482971191406
2013-12-01,678.017028808594
2014-01-01,618.581970214844
2014-02-01,625.533020019531
2014-03-01,697.362976074219
2014-04-01,738.715026855469
2014-05-01,792.898010253906
2014-06-01,784.890014648438
2014-07-01,821.568969726562
2014-08-01,803.129028320312
2014-09-01,749.377990722656
2014-10-01,805.796997070312
2014-11-01,861.68701171875
2014-12-01,857.210998535156
2015-01-01,889.4580078125
2015-02-01,841.474975585938
2015-03-01,808.460021972656
2015-04-01,839.469970703125
2015-05-01,829.81201171875
2015-06-01,822.494995117188
2015-07-01,799.096984863281
2015-08-01,752.10400390625
2015-09-01,742.054992675781
2015-10-01,794.090026855469
2015-11-01,752.328002929688
2015-12-01,717.27001953125
2016-01-01,734.810974121094
2016-02-01,758.143981933594
2016-03-01,832.679992675781
2016-04-01,853.278015136719
2016-05-01,778.033996582031
2016-06-01,768.171997070312
2016-07-01,754.054992675781
2016-08-01,759.676025390625
2016-09-01,764.883972167969
2016-10-01,785.361999511719
2016-11-01,739.952026367188
2016-12-01,781.387023925781
2017-01-01,862.956970214844
2017-02-01,874.783020019531
2017-03-01,889.473999023438
2017-04-01,946.552978515625
2017-05-01,975.416015625
2017-06-01,1004.40399169922
2017-07-01,1075.31396484375
2017-08-01,1100.10498046875
2017-09-01,1029.07702636719
2017-10-01,1101.42602539062
2017-11-01,1039.84399414062
2017-12-01,1153.32995605469
2018-01-01,1195.28796386719
2018-02-01,1189.50805664062
2018-03-01,1149.30200195312
2018-04-01,1042.82800292969
2018-05-01,1006.52301025391
2018-06-01,965.200988769531
2018-07-01,969.52197265625
2018-08-01,927.234008789062
2018-09-01,999.568969726562
2018-10-01,902.007019042969
2018-11-01,954.159973144531
2018-12-01,912.705017089844
2019-01-01,1040.74194335938
2019-02-01,1045.29895019531
2019-03-01,937.841979980469
2019-04-01,954.156005859375
2019-05-01,905.89697265625
2019-06-01,964.85302734375
2019-07-01,1020.82501220703
2019-08-01,967.184997558594
2019-09-01,1050.32995605469
2019-10-01,984.684997558594
2019-11-01,1069.03698730469
2019-12-01,1144.25
2020-01-01,1191.40100097656
2020-02-01,1059.93701171875
2020-03-01,896.43701171875
2020-04-01,1011.10101318359
2020-05-01,1055.20495605469
2020-06-01,1165.248046875
2020-07-01,1126.90002441406
2020-08-01,1078.59997558594
2020-09-01,1145.19995117188
2020-10-01,1112.40002441406
2020-11-01,1283.59997558594
2020-12-01,1476.69995117188
2021-01-01,1473.5
2021-02-01,1471.40002441406
2021-03-01,1391.69995117188
2021-04-01,1397.80004882812
2021-05-01,1420.5
2021-06-01,1356.30004882812
2021-07-01,1392.90002441406
2021-08-01,1472.09997558594
2021-09-01,1406.40002441406
2021-10-01,1522
2021-11-01,1809.69995117188
2021-12-01,1857.69995117188
2022-01-01,2003.19995117188
2022-02-01,1946.19995117188
2022-03-01,2233.30004882812
2022-04-01,2430.60009765625
2022-05-01,2547.10009765625
2022-06-01,2405.39990234375
2022-07-01,2592.39990234375
2022-08-01,3171.19995117188
2022-09-01,3180
2022-10-01,3979
2022-11-01,4977.60009765625
2022-12-01,5509.2001953125
2023-01-01,4976.60009765625
2023-02-01,5237.2998046875
2023-03-01,4812.89990234375
2023-04-01,4617.89990234375
2023-05-01,4886.89990234375
2023-06-01,5759.10009765625
2023-07-01,7217
2023-08-01,7917.89990234375
2023-09-01,8334.900390625
2023-10-01,7514.10009765625
2023-11-01,7948.60009765625
2023-12-01,7470.2001953125
2024-01-01,8496.7001953125
2024-02-01,9193.7001953125
2024-03-01,9142.400390625
2024-04-01,10045.7001953125
2024-05-01,10400.5
2024-06-01,10647.900390625
2024-07-01,10638.599609375
2024-08-01,9833.2001953125
2024-09-01,9665.7998046875
2024-10-01,8863.900390625
2024-11-01,9652
2024-12-01,9830.599609375
2025-01-01,10004.400390625
2025-02-01,9658.7001953125
2025-03-01,9659.5
2025-04-01,9078.400390625
2025-05-01,9019.599609375
2025-06-01,9948.5
2025-07-01,10743.2001953125
2025-08-01,11288.099609375
2025-09-01,11012.099609375
2025-10-01,10971.5
2025-11-01,10898.7001953125
2025-12-01,11261.5
2026-01-01,13838.2998046875
2026-02-01,13717.7998046875
2026-03-01,12791
2026-04-01,14442.599609375
2026-05-01,13662.7998046875
2026-06-01,14121.7998046875
2026-07-01,13458.099609375
2026-08-01,14334.099609375
2026-09-01,13074.400390625
