"tarih","deger"
2000-01-01,0.5448025
2000-02-01,0.563039523809524
2000-03-01,0.580068695652174
2000-04-01,0.59540625
2000-05-01,0.617365217391304
2000-06-01,0.615869772727273
2000-07-01,0.627277142857143
2000-08-01,0.645087608695652
2000-09-01,0.66452025
2000-10-01,0.676761136363636
2000-11-01,0.684057272727273
2000-12-01,0.67764825
2001-01-01,0.670961272727273
2001-02-01,0.75282375
2001-03-01,0.959027272727273
2001-04-01,1.214425
2001-05-01,1.1392152173913
2001-06-01,1.21883333333333
2001-07-01,1.32375
2001-08-01,1.39980434782609
2001-09-01,1.473325
2001-10-01,1.6065
2001-11-01,1.52536363636364
2001-12-01,1.45519444444444
2002-01-01,1.37477272727273
2002-02-01,1.360225
2002-03-01,1.3612380952381
2002-04-01,1.32420454545455
2002-05-01,1.39789130434783
2002-06-01,1.5293
2002-07-01,1.65790217391304
2002-08-01,1.6435
2002-09-01,1.65434128571429
2002-10-01,1.65605582608696
2002-11-01,1.60952257142857
2002-12-01,1.57915294736842
2003-01-01,1.66327431818182
2003-02-01,1.63141175
2003-03-01,1.6631600952381
2003-04-01,1.62936781818182
2003-05-01,1.49221659090909
2003-06-01,1.42671042857143
2003-07-01,1.4035157826087
2003-08-01,1.40480461904762
2003-09-01,1.37690036363636
2003-10-01,1.43204926086957
2003-11-01,1.47251695
2003-12-01,1.43457104761905
2004-01-01,1.34825223809524
2004-02-01,1.3298716
2004-03-01,1.31987295652174
2004-04-01,1.35984136363636
2004-05-01,1.51092338095238
2004-06-01,1.4936255
2004-07-01,1.45633813636364
2004-08-01,1.4798355
2004-09-01,1.49765909090909
2004-10-01,1.48278095238095
2004-11-01,1.44351363636364
2004-12-01,1.38943043478261
2005-01-01,1.34841904761905
2005-02-01,1.307605
2005-03-01,1.3079
2005-04-01,1.35485714285714
2005-05-01,1.36401818181818
2005-06-01,1.35371363636364
2005-07-01,1.335425
2005-08-01,1.3397347826087
2005-09-01,1.33426818181818
2005-10-01,1.35117619047619
2005-11-01,1.35311818181818
2005-12-01,1.34533636363636
2006-01-01,1.32686363636364
2006-02-01,1.319445
2006-03-01,1.33027826086957
2006-04-01,1.32961
2006-05-01,1.42769130434783
2006-06-01,1.59737272727273
2006-07-01,1.5465619047619
2006-08-01,1.46011739130435
2006-09-01,1.47449047619048
2006-10-01,1.46998181818182
2006-11-01,1.45065
2006-12-01,1.42639047619048
2007-01-01,1.41868260869565
2007-02-01,1.39022
2007-03-01,1.40137272727273
2007-04-01,1.35342857142857
2007-05-01,1.33083913043478
2007-06-01,1.31460476190476
2007-07-01,1.27460909090909
2007-08-01,1.30600869565217
2007-09-01,1.256975
2007-10-01,1.1938347826087
2007-11-01,1.18474090909091
2007-12-01,1.17330952380952
2008-01-01,1.17047391304348
2008-02-01,1.18924761904762
2008-03-01,1.23789047619048
2008-04-01,1.29549545454545
2008-05-01,1.24273636363636
2008-06-01,1.22836666666667
2008-07-01,1.20724782608696
2008-08-01,1.17353333333333
2008-09-01,1.23231818181818
2008-10-01,1.47882173913043
2008-11-01,1.587955
2008-12-01,1.54125217391304
2009-01-01,1.59463571428571
2009-02-01,1.655005
2009-03-01,1.70411818181818
2009-04-01,1.60034090909091
2009-05-01,1.55112380952381
2009-06-01,1.53935
2009-07-01,1.51127391304348
2009-08-01,1.48048571428571
2009-09-01,1.48283636363636
2009-10-01,1.46330909090909
2009-11-01,1.48025238095238
2009-12-01,1.4997
2010-01-01,1.46711904761905
2010-02-01,1.50821
2010-03-01,1.52742608695652
2010-04-01,1.48538636363636
2010-05-01,1.54101904761905
2010-06-01,1.5697
2010-07-01,1.53316818181818
2010-08-01,1.50325
2010-09-01,1.4867
2010-10-01,1.41838095238095
2010-11-01,1.43238636363636
2010-12-01,1.51482173913043
2011-01-01,1.55674761904762
2011-02-01,1.582515
2011-03-01,1.57221304347826
2011-04-01,1.5145619047619
2011-05-01,1.56785
2011-06-01,1.59536818181818
2011-07-01,1.64945714285714
2011-08-01,1.74747391304348
2011-09-01,1.78592409090909
2011-10-01,1.8220619047619
2011-11-01,1.80468636363636
2011-12-01,1.86103181818182
2012-01-01,1.83325909090909
2012-02-01,1.74982857142857
2012-03-01,1.78090454545455
2012-04-01,1.77869523809524
2012-05-01,1.79895652173913
2012-06-01,1.81445714285714
2012-07-01,1.80397272727273
2012-08-01,1.78679130434783
2012-09-01,1.79431
2012-10-01,1.79387826086957
2012-11-01,1.78509090909091
2012-12-01,1.7791
2013-01-01,1.76316956521739
2013-02-01,1.77196
2013-03-01,1.80782380952381
2013-04-01,1.79614090909091
2013-05-01,1.82677272727273
2013-06-01,1.89823
2013-07-01,1.93185217391304
2013-08-01,1.96214545454545
2013-09-01,2.0192
2013-10-01,1.98737826086957
2013-11-01,2.02487619047619
2013-12-01,2.0648
2014-01-01,2.22111739130435
2014-02-01,2.211885
2014-03-01,2.21705714285714
2014-04-01,2.12797727272727
2014-05-01,2.09303181818182
2014-06-01,2.11909523809524
2014-07-01,2.11754347826087
2014-08-01,2.16136666666667
2014-09-01,2.21094090909091
2014-10-01,2.25736956521739
2014-11-01,2.235945
2014-12-01,2.29478695652174
2015-01-01,2.33448181818182
2015-02-01,2.46193
2015-03-01,2.59094545454545
2015-04-01,2.65425
2015-05-01,2.64584761904762
2015-06-01,2.70475909090909
2015-07-01,2.6988347826087
2015-08-01,2.85448095238095
2015-09-01,3.01065909090909
2015-10-01,2.92557727272727
2015-11-01,2.87367142857143
2015-12-01,2.92015217391304
2016-01-01,3.0074380952381
2016-02-01,2.94328571428571
